t,sym,dir,raw,score,fwr,why,win,month
2025-12-16 05:00:00+00:00,EURJPY,BUY,2.9,2.9724999999999997,0.525,низ диапазона+RSI низкий,True,2025-12
2025-12-16 10:00:00+00:00,EURJPY,BUY,1.2000000000000002,1.23,0.525,RSI низкий,True,2025-12
2025-12-16 20:00:00+00:00,EURUSD,BUY,1.6,1.64,0.525,низ диапазона,False,2025-12
2025-12-17 00:00:00+00:00,EURJPY,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2025-12
2025-12-17 05:00:00+00:00,EURUSD,BUY,2.9,2.8274999999999997,0.475,низ диапазона+RSI низкий,False,2025-12
2025-12-17 10:00:00+00:00,EURUSD,BUY,1.7000000000000002,1.6575000000000002,0.475,RSI низкий,True,2025-12
2025-12-17 20:00:00+00:00,EURJPY,SELL,1.5,1.6124999999999998,0.575,верх диапазона+RSI высокий,False,2025-12
2025-12-18 15:00:00+00:00,EURJPY,BUY,1.6,1.6800000000000002,0.55,низ диапазона,True,2025-12
2025-12-18 20:00:00+00:00,EURJPY,BUY,2.4,2.5799999999999996,0.575,низ диапазона+RSI низкий,True,2025-12
2025-12-19 00:00:00+00:00,EURJPY,BUY,1.1,1.2100000000000002,0.6,импульс вверх,True,2025-12
2025-12-19 05:00:00+00:00,EURUSD,BUY,1.6,1.56,0.475,низ диапазона,False,2025-12
2025-12-19 15:00:00+00:00,EURJPY,SELL,1.5,1.6875,0.625,верх диапазона+RSI высокий,False,2025-12
2025-12-19 20:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,True,2025-12
2025-12-22 10:00:00+00:00,USDCHF,BUY,1.6,1.52,0.45,низ диапазона+RSI низкий,False,2025-12
2025-12-22 15:00:00+00:00,USDCHF,BUY,2.1,1.9949999999999999,0.45,низ диапазона+RSI низкий,False,2025-12
2025-12-23 00:00:00+00:00,EURJPY,BUY,2.4,2.64,0.6,низ диапазона+RSI низкий,False,2025-12
2025-12-23 05:00:00+00:00,EURJPY,BUY,2.9,3.1174999999999997,0.575,низ диапазона+RSI низкий,True,2025-12
2025-12-23 20:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.35,0.625,верх диапазона+RSI высокий,True,2025-12
2025-12-24 15:00:00+00:00,EURUSD,BUY,2.4,2.34,0.475,низ диапазона+RSI низкий,True,2025-12
2025-12-25 00:00:00+00:00,EURJPY,BUY,1.2000000000000002,1.3800000000000001,0.65,RSI низкий,False,2025-12
2025-12-25 20:00:00+00:00,USDCHF,BUY,2.1,1.9949999999999999,0.45,низ диапазона+RSI низкий,True,2025-12
2025-12-26 10:00:00+00:00,USDCHF,SELL,1.3000000000000003,1.2675000000000003,0.475,верх диапазона+RSI высокий+импульс вверх,True,2025-12
2025-12-29 05:00:00+00:00,EURUSD,BUY,2.9,2.9,0.5,низ диапазона+RSI низкий,True,2025-12
2025-12-29 10:00:00+00:00,USDCHF,SELL,1.2000000000000002,1.1700000000000002,0.475,верх диапазона,True,2025-12
2025-12-29 15:00:00+00:00,EURJPY,BUY,2.4,2.6999999999999997,0.625,низ диапазона+RSI низкий,True,2025-12
2025-12-30 00:00:00+00:00,EURJPY,BUY,1.1,1.265,0.65,импульс вверх,False,2025-12
2025-12-30 15:00:00+00:00,EURJPY,BUY,1.1,1.2375,0.625,импульс вверх,False,2025-12
2025-12-31 00:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,False,2025-12
2025-12-31 05:00:00+00:00,USDCHF,SELL,1.5,1.4249999999999998,0.45,верх диапазона+RSI высокий,False,2025-12
2026-01-01 00:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.35,0.625,верх диапазона+RSI высокий,True,2026-01
2026-01-02 10:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-01
2026-01-02 15:00:00+00:00,USDCHF,BUY,1.6,1.52,0.45,низ диапазона,True,2026-01
2026-01-02 20:00:00+00:00,EURJPY,BUY,2.4,2.6999999999999997,0.625,низ диапазона+RSI низкий,False,2026-01
2026-01-05 00:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,False,2026-01
2026-01-05 05:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-01
2026-01-05 10:00:00+00:00,EURJPY,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,True,2026-01
2026-01-06 00:00:00+00:00,USDCHF,BUY,1.6,1.56,0.475,низ диапазона+RSI низкий,False,2026-01
2026-01-06 05:00:00+00:00,EURUSD,SELL,2.0,2.05,0.525,верх диапазона+RSI высокий,True,2026-01
2026-01-06 15:00:00+00:00,EURJPY,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,False,2026-01
2026-01-06 20:00:00+00:00,EURJPY,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,True,2026-01
2026-01-07 00:00:00+00:00,USDCHF,SELL,1.5,1.5,0.5,верх диапазона+RSI высокий,True,2026-01
2026-01-07 05:00:00+00:00,EURJPY,BUY,1.2999999999999998,1.4625,0.625,низ диапазона,True,2026-01
2026-01-07 20:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,False,2026-01
2026-01-08 00:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-01
2026-01-08 20:00:00+00:00,USDCHF,SELL,1.5,1.5374999999999999,0.525,верх диапазона+RSI высокий,False,2026-01
2026-01-09 10:00:00+00:00,EURJPY,SELL,1.5,1.6875,0.625,верх диапазона+RSI высокий,False,2026-01
2026-01-09 15:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,True,2026-01
2026-01-12 00:00:00+00:00,USDCHF,BUY,2.4,2.4599999999999995,0.525,низ диапазона+RSI низкий,True,2026-01
2026-01-12 05:00:00+00:00,USDCHF,BUY,2.4,2.52,0.55,низ диапазона+RSI низкий,False,2026-01
2026-01-12 10:00:00+00:00,EURUSD,SELL,2.3000000000000003,2.3575,0.525,верх диапазона+RSI высокий,True,2026-01
2026-01-12 15:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,True,2026-01
2026-01-12 20:00:00+00:00,USDCHF,BUY,1.1,1.1275,0.525,импульс вверх,True,2026-01
2026-01-13 05:00:00+00:00,EURUSD,BUY,1.6,1.6800000000000002,0.55,низ диапазона+RSI низкий,True,2026-01
2026-01-14 00:00:00+00:00,EURUSD,BUY,1.6,1.6800000000000002,0.55,низ диапазона+RSI низкий,False,2026-01
2026-01-14 05:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,True,2026-01
2026-01-14 10:00:00+00:00,EURJPY,BUY,2.4,2.64,0.6,низ диапазона+RSI низкий,False,2026-01
2026-01-14 15:00:00+00:00,EURJPY,BUY,2.9,3.19,0.6,низ диапазона+RSI низкий,True,2026-01
2026-01-14 20:00:00+00:00,EURJPY,BUY,1.9,2.1374999999999997,0.625,RSI низкий+импульс вверх,False,2026-01
2026-01-15 00:00:00+00:00,EURJPY,BUY,2.4,2.6999999999999997,0.625,низ диапазона+RSI низкий,False,2026-01
2026-01-15 05:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2026-01
2026-01-15 15:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2026-01
2026-01-15 20:00:00+00:00,USDCHF,SELL,1.5,1.5750000000000002,0.55,верх диапазона+RSI высокий,True,2026-01
2026-01-16 00:00:00+00:00,USDCHF,SELL,1.5,1.6124999999999998,0.575,верх диапазона+RSI высокий,True,2026-01
2026-01-16 10:00:00+00:00,USDCHF,BUY,2.4,2.5799999999999996,0.575,низ диапазона+RSI низкий,True,2026-01
2026-01-16 15:00:00+00:00,EURJPY,BUY,2.1,2.3625000000000003,0.625,низ диапазона+RSI низкий,True,2026-01
2026-01-16 20:00:00+00:00,EURJPY,BUY,2.1,2.3625000000000003,0.625,низ диапазона+RSI низкий,True,2026-01
2026-01-19 00:00:00+00:00,USDCHF,BUY,2.9,3.2624999999999997,0.625,низ диапазона+RSI низкий,True,2026-01
2026-01-19 05:00:00+00:00,USDCHF,BUY,1.2999999999999998,1.4625,0.625,низ диапазона,True,2026-01
2026-01-19 10:00:00+00:00,USDCHF,BUY,1.6,1.8399999999999999,0.65,низ диапазона+RSI низкий,False,2026-01
2026-01-19 15:00:00+00:00,USDCHF,BUY,2.1,2.415,0.65,низ диапазона+RSI низкий,True,2026-01
2026-01-19 20:00:00+00:00,EURUSD,SELL,2.3000000000000003,2.4725,0.575,верх диапазона+RSI высокий,True,2026-01
2026-01-20 05:00:00+00:00,USDCHF,BUY,1.2999999999999998,1.5274999999999999,0.675,низ диапазона,False,2026-01
2026-01-20 10:00:00+00:00,USDCHF,BUY,2.1,2.4675000000000002,0.675,низ диапазона+RSI низкий,True,2026-01
2026-01-20 15:00:00+00:00,EURJPY,SELL,1.5,1.6875,0.625,верх диапазона+RSI высокий,False,2026-01
2026-01-20 20:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,True,2026-01
2026-01-21 05:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.43,0.6,низ диапазона,False,2026-01
2026-01-21 10:00:00+00:00,EURUSD,BUY,1.6,1.72,0.575,низ диапазона,False,2026-01
2026-01-21 15:00:00+00:00,EURUSD,BUY,1.6,1.6800000000000002,0.55,низ диапазона,False,2026-01
2026-01-21 20:00:00+00:00,EURUSD,BUY,2.4,2.4599999999999995,0.525,низ диапазона+RSI низкий,True,2026-01
2026-01-22 15:00:00+00:00,USDCHF,BUY,2.1,2.4675000000000002,0.675,низ диапазона+RSI низкий,False,2026-01
2026-01-22 20:00:00+00:00,USDCHF,BUY,2.1,2.415,0.65,низ диапазона+RSI низкий,True,2026-01
2026-01-23 00:00:00+00:00,USDCHF,BUY,2.1,2.4675000000000002,0.675,низ диапазона+RSI низкий,True,2026-01
2026-01-23 05:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,True,2026-01
2026-01-23 20:00:00+00:00,USDCHF,BUY,2.1,2.4675000000000002,0.675,низ диапазона+RSI низкий,False,2026-01
2026-01-26 00:00:00+00:00,USDCHF,BUY,2.1,2.415,0.65,низ диапазона+RSI низкий,False,2026-01
2026-01-26 05:00:00+00:00,USDCHF,BUY,2.1,2.3625000000000003,0.625,низ диапазона+RSI низкий,False,2026-01
2026-01-26 10:00:00+00:00,USDCHF,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,False,2026-01
2026-01-26 15:00:00+00:00,USDCHF,BUY,1.2999999999999998,1.3974999999999997,0.575,низ диапазона,True,2026-01
2026-01-27 00:00:00+00:00,EURJPY,SELL,1.5,1.6124999999999998,0.575,верх диапазона+RSI высокий,False,2026-01
2026-01-27 05:00:00+00:00,EURJPY,SELL,2.0,2.1,0.55,верх диапазона+RSI высокий,True,2026-01
2026-01-27 15:00:00+00:00,USDCHF,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,False,2026-01
2026-01-27 20:00:00+00:00,USDCHF,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2026-01
2026-01-28 00:00:00+00:00,USDCHF,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,True,2026-01
2026-01-28 15:00:00+00:00,EURUSD,BUY,2.4,2.4599999999999995,0.525,низ диапазона+RSI низкий,True,2026-01
2026-01-28 20:00:00+00:00,EURUSD,BUY,1.2000000000000002,1.2600000000000002,0.55,RSI низкий,True,2026-01
2026-01-29 00:00:00+00:00,EURUSD,BUY,1.1,1.1825,0.575,импульс вверх,True,2026-01
2026-01-29 05:00:00+00:00,USDCHF,BUY,2.1,2.3100000000000005,0.6,низ диапазона+RSI низкий,True,2026-01
2026-01-29 15:00:00+00:00,EURJPY,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2026-01
2026-01-29 20:00:00+00:00,EURUSD,BUY,1.1,1.2100000000000002,0.6,импульс вверх,False,2026-01
2026-01-30 05:00:00+00:00,EURJPY,SELL,1.3000000000000003,1.3650000000000004,0.55,верх диапазона+RSI высокий+импульс вверх,False,2026-01
2026-01-30 10:00:00+00:00,EURJPY,SELL,2.0,2.05,0.525,верх диапазона+RSI высокий,False,2026-01
2026-01-30 15:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона,False,2026-01
2026-01-30 20:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона,False,2026-01
2026-02-02 00:00:00+00:00,EURUSD,BUY,2.1,2.1525,0.525,низ диапазона,False,2026-02
2026-02-02 05:00:00+00:00,EURUSD,BUY,2.1,2.1525,0.525,низ диапазона,False,2026-02
2026-02-02 10:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона,False,2026-02
2026-02-02 15:00:00+00:00,EURUSD,BUY,2.1,2.0475,0.475,низ диапазона,False,2026-02
2026-02-02 20:00:00+00:00,EURUSD,BUY,2.1,2.0475,0.475,низ диапазона+RSI низкий,True,2026-02
2026-02-03 00:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-02
2026-02-03 05:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,False,2026-02
2026-02-03 10:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2674999999999998,0.475,низ диапазона,True,2026-02
2026-02-03 15:00:00+00:00,USDCHF,BUY,1.6,1.56,0.475,низ диапазона+RSI низкий,True,2026-02
2026-02-03 20:00:00+00:00,EURJPY,SELL,1.5,1.6500000000000001,0.6,верх диапазона+RSI высокий,False,2026-02
2026-02-04 10:00:00+00:00,EURJPY,SELL,1.5,1.6124999999999998,0.575,верх диапазона+RSI высокий,True,2026-02
2026-02-04 15:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-02
2026-02-05 05:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.3324999999999998,0.525,низ диапазона,False,2026-02
2026-02-05 10:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,True,2026-02
2026-02-05 20:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,True,2026-02
2026-02-06 00:00:00+00:00,EURJPY,BUY,2.4,2.64,0.6,низ диапазона+RSI низкий,True,2026-02
2026-02-06 05:00:00+00:00,EURJPY,BUY,1.1,1.2100000000000002,0.6,импульс вверх,True,2026-02
2026-02-06 10:00:00+00:00,USDCHF,BUY,1.1,1.1275,0.525,импульс вверх,False,2026-02
2026-02-06 15:00:00+00:00,EURUSD,SELL,1.6,1.64,0.525,верх диапазона+RSI высокий+импульс вверх,False,2026-02
2026-02-06 20:00:00+00:00,EURUSD,SELL,2.3000000000000003,2.3000000000000003,0.5,верх диапазона+RSI высокий,True,2026-02
2026-02-09 00:00:00+00:00,EURUSD,SELL,2.3000000000000003,2.3575,0.525,верх диапазона+RSI высокий,False,2026-02
2026-02-09 05:00:00+00:00,USDCHF,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,False,2026-02
2026-02-09 10:00:00+00:00,USDCHF,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,False,2026-02
2026-02-09 15:00:00+00:00,USDCHF,BUY,2.1,2.0475,0.475,низ диапазона+RSI низкий,True,2026-02
2026-02-09 20:00:00+00:00,USDCHF,BUY,2.1,2.0475,0.475,низ диапазона+RSI низкий,True,2026-02
2026-02-10 00:00:00+00:00,USDCHF,BUY,1.6,1.6,0.5,RSI низкий+импульс вверх,False,2026-02
2026-02-10 05:00:00+00:00,EURJPY,BUY,2.4,2.6999999999999997,0.625,низ диапазона+RSI низкий,False,2026-02
2026-02-10 10:00:00+00:00,EURJPY,BUY,2.4,2.64,0.6,низ диапазона+RSI низкий,False,2026-02
2026-02-10 15:00:00+00:00,EURJPY,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,False,2026-02
2026-02-10 20:00:00+00:00,EURJPY,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,False,2026-02
2026-02-11 00:00:00+00:00,EURJPY,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,False,2026-02
2026-02-11 05:00:00+00:00,EURJPY,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2026-02
2026-02-11 10:00:00+00:00,EURJPY,BUY,1.6,1.6800000000000002,0.55,RSI низкий+импульс вверх,False,2026-02
2026-02-11 15:00:00+00:00,EURUSD,BUY,1.7000000000000002,1.7850000000000004,0.55,RSI низкий,True,2026-02
2026-02-11 20:00:00+00:00,EURUSD,BUY,1.2000000000000002,1.2600000000000002,0.55,RSI низкий,True,2026-02
2026-02-12 00:00:00+00:00,EURUSD,BUY,1.2000000000000002,1.29,0.575,RSI низкий,False,2026-02
2026-02-12 10:00:00+00:00,USDCHF,BUY,1.6,1.56,0.475,низ диапазона+RSI низкий,False,2026-02
2026-02-13 05:00:00+00:00,EURUSD,BUY,2.4,2.52,0.55,низ диапазона+RSI низкий,False,2026-02
2026-02-13 10:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.3324999999999998,0.525,низ диапазона,False,2026-02
2026-02-13 15:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,True,2026-02
2026-02-13 20:00:00+00:00,EURJPY,BUY,1.6,1.64,0.525,низ диапазона+RSI низкий,True,2026-02
2026-02-16 10:00:00+00:00,EURJPY,SELL,1.6,1.6800000000000002,0.55,верх диапазона+RSI высокий+импульс вверх,True,2026-02
2026-02-17 00:00:00+00:00,EURJPY,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,False,2026-02
2026-02-17 05:00:00+00:00,EURJPY,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,True,2026-02
2026-02-17 15:00:00+00:00,EURUSD,BUY,2.1,2.0475,0.475,низ диапазона+RSI низкий,True,2026-02
2026-02-17 20:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.29,0.575,верх диапазона,False,2026-02
2026-02-18 05:00:00+00:00,EURUSD,SELL,1.2000000000000002,1.2000000000000002,0.5,RSI высокий,True,2026-02
2026-02-18 10:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.2600000000000002,0.55,верх диапазона,False,2026-02
2026-02-18 15:00:00+00:00,EURJPY,SELL,1.6,1.64,0.525,верх диапазона+RSI высокий+импульс вверх,False,2026-02
2026-02-18 20:00:00+00:00,EURJPY,SELL,2.3000000000000003,2.3000000000000003,0.5,верх диапазона+RSI высокий,False,2026-02
2026-02-19 00:00:00+00:00,EURJPY,SELL,2.3000000000000003,2.2425,0.475,верх диапазона+RSI высокий,False,2026-02
2026-02-19 05:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,False,2026-02
2026-02-19 10:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.3649999999999998,0.55,низ диапазона,False,2026-02
2026-02-20 20:00:00+00:00,EURUSD,SELL,1.2000000000000002,1.23,0.525,RSI высокий,False,2026-02
2026-02-23 00:00:00+00:00,USDCHF,BUY,2.9,2.755,0.45,низ диапазона+RSI низкий,True,2026-02
2026-02-23 05:00:00+00:00,USDCHF,BUY,1.1,1.045,0.45,RSI низкий+импульс вверх,True,2026-02
2026-02-23 10:00:00+00:00,USDCHF,BUY,1.1,1.0725,0.475,импульс вверх,False,2026-02
2026-02-23 15:00:00+00:00,EURJPY,BUY,1.2999999999999998,1.2674999999999998,0.475,низ диапазона,True,2026-02
2026-02-24 05:00:00+00:00,EURJPY,SELL,1.2000000000000002,1.2000000000000002,0.5,верх диапазона+RSI высокий,False,2026-02
2026-02-24 10:00:00+00:00,USDCHF,BUY,1.6,1.52,0.45,низ диапазона,True,2026-02
2026-02-25 00:00:00+00:00,USDCHF,BUY,1.6,1.56,0.475,низ диапазона,False,2026-02
2026-02-25 05:00:00+00:00,USDCHF,BUY,2.1,1.9949999999999999,0.45,низ диапазона+RSI низкий,True,2026-02
2026-02-25 15:00:00+00:00,EURJPY,SELL,1.5,1.5,0.5,верх диапазона+RSI высокий,False,2026-02
2026-02-25 20:00:00+00:00,EURJPY,SELL,1.5,1.4625,0.475,верх диапазона+RSI высокий,True,2026-02
2026-02-26 00:00:00+00:00,USDCHF,BUY,1.6,1.56,0.475,низ диапазона+RSI низкий,True,2026-02
2026-02-26 10:00:00+00:00,EURJPY,BUY,2.4,2.4,0.5,низ диапазона+RSI низкий,True,2026-02
2026-03-02 05:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.2999999999999998,0.5,низ диапазона,False,2026-03
2026-03-02 15:00:00+00:00,EURUSD,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-03
2026-03-02 20:00:00+00:00,USDCHF,SELL,1.5,1.5,0.5,верх диапазона+RSI высокий,True,2026-03
2026-03-03 00:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.3649999999999998,0.55,низ диапазона,False,2026-03
2026-03-03 05:00:00+00:00,EURJPY,BUY,2.9,2.9724999999999997,0.525,низ диапазона+RSI низкий,False,2026-03
2026-03-03 10:00:00+00:00,EURUSD,BUY,2.1,2.205,0.55,низ диапазона+RSI низкий,False,2026-03
2026-03-04 00:00:00+00:00,USDCHF,BUY,1.2000000000000002,1.2000000000000002,0.5,RSI низкий,False,2026-03
2026-03-04 05:00:00+00:00,USDCHF,BUY,1.2000000000000002,1.1700000000000002,0.475,RSI низкий,False,2026-03
2026-03-04 20:00:00+00:00,USDCHF,BUY,1.6,1.56,0.475,низ диапазона,True,2026-03
2026-03-05 00:00:00+00:00,USDCHF,BUY,2.4,2.4,0.5,низ диапазона+RSI низкий,True,2026-03
2026-03-05 05:00:00+00:00,EURUSD,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,True,2026-03
2026-03-05 15:00:00+00:00,EURUSD,BUY,2.1,2.2575,0.575,низ диапазона+RSI низкий,True,2026-03
2026-03-06 05:00:00+00:00,EURJPY,SELL,1.3000000000000003,1.2675000000000003,0.475,верх диапазона+RSI высокий+импульс вверх,True,2026-03
2026-03-06 15:00:00+00:00,EURJPY,BUY,1.6,1.6,0.5,низ диапазона+RSI низкий,True,2026-03
2026-03-06 20:00:00+00:00,USDCHF,BUY,2.1,2.1,0.5,низ диапазона+RSI низкий,True,2026-03
2026-03-09 00:00:00+00:00,EURUSD,BUY,1.2999999999999998,1.3974999999999997,0.575,низ диапазона,True,2026-03
