time,sym,dir,conf,month,forced,win_yahoo,win_histdata
2025-10-13 18:00:00+00:00,USDCAD,-1,0.18978427974960893,2025-10,False,True,True
2025-10-13 20:00:00+00:00,NZDCAD,1,0.2307246561816081,2025-10,False,False,False
2025-10-13 21:00:00+00:00,EURCHF,1,0.16592231068883223,2025-10,False,True,True
2025-10-14 18:00:00+00:00,NZDCHF,-1,0.15034511213919888,2025-10,False,True,True
2025-10-14 20:00:00+00:00,EURNZD,1,0.16320305582583927,2025-10,False,True,True
2025-10-14 21:00:00+00:00,EURCHF,1,0.15313060203177875,2025-10,False,True,True
2025-10-15 18:00:00+00:00,GBPCAD,-1,0.18354885658771047,2025-10,False,True,True
2025-10-15 19:00:00+00:00,GBPCAD,-1,0.12407485246328248,2025-10,False,False,False
2025-10-15 20:00:00+00:00,EURGBP,1,0.23139300048958134,2025-10,False,True,True
2025-10-16 18:00:00+00:00,GBPNZD,-1,0.1554824747198295,2025-10,False,True,True
2025-10-16 19:00:00+00:00,AUDCHF,-1,0.12489224953177552,2025-10,False,True,True
2025-10-16 20:00:00+00:00,EURGBP,1,0.15766918525055196,2025-10,False,True,True
2025-10-17 07:00:00+00:00,USDCHF,-1,0.13252004562975916,2025-10,False,False,False
2025-10-17 18:00:00+00:00,NZDUSD,-1,0.15995692026929037,2025-10,False,True,True
2025-10-17 20:00:00+00:00,EURGBP,1,0.25784739774035115,2025-10,False,True,
2025-10-20 17:00:00+00:00,USDCAD,-1,0.12950661292602061,2025-10,False,True,True
2025-10-20 18:00:00+00:00,AUDCAD,-1,0.17983044330664338,2025-10,False,True,True
2025-10-20 20:00:00+00:00,NZDCHF,1,0.24009257107943138,2025-10,False,True,True
2025-10-21 17:00:00+00:00,NZDCHF,-1,0.12067971648635772,2025-10,False,True,True
2025-10-21 18:00:00+00:00,USDCHF,-1,0.21883287006618263,2025-10,False,True,True
2025-10-21 19:00:00+00:00,NZDCHF,-1,0.15159030578466376,2025-10,False,True,True
2025-10-22 18:00:00+00:00,CADJPY,-1,0.1870852286855662,2025-10,False,True,True
2025-10-22 19:00:00+00:00,CADJPY,-1,0.12418248202563875,2025-10,False,True,True
2025-10-22 20:00:00+00:00,NZDCHF,1,0.21685639260758172,2025-10,False,True,True
2025-10-23 17:00:00+00:00,NZDUSD,-1,0.13490153288985557,2025-10,False,True,True
2025-10-23 18:00:00+00:00,EURGBP,-1,0.19292709351489495,2025-10,False,True,True
2025-10-23 20:00:00+00:00,NZDCHF,1,0.22408301588228297,2025-10,False,True,True
2025-10-24 18:00:00+00:00,USDCHF,-1,0.18419417999507876,2025-10,False,True,True
2025-10-24 19:00:00+00:00,CHFJPY,-1,0.1272817693252823,2025-10,False,False,
2025-10-24 20:00:00+00:00,EURGBP,1,0.2606721827702376,2025-10,False,False,
2025-10-27 18:00:00+00:00,EURGBP,-1,0.1963406486995562,2025-10,False,True,True
2025-10-27 20:00:00+00:00,NZDCHF,1,0.23369403225261587,2025-10,False,True,True
2025-10-27 21:00:00+00:00,NZDCHF,1,0.18802467521714628,2025-10,False,True,False
2025-10-28 14:00:00+00:00,GBPAUD,1,0.12444480049827367,2025-10,False,False,False
2025-10-28 15:00:00+00:00,GBPAUD,1,0.13363053857022233,2025-10,False,False,False
2025-10-28 18:00:00+00:00,AUDUSD,-1,0.1830440865664325,2025-10,False,True,True
2025-10-29 06:00:00+00:00,EURGBP,-1,0.12098293618563638,2025-10,False,False,False
2025-10-29 20:00:00+00:00,NZDCHF,1,0.26427675107744997,2025-10,False,True,True
2025-10-29 21:00:00+00:00,AUDCAD,1,0.2157082919374862,2025-10,False,True,True
2025-10-30 00:00:00+00:00,EURAUD,1,0.13548820411467033,2025-10,False,False,True
2025-10-30 02:00:00+00:00,GBPAUD,1,0.13797434918333784,2025-10,False,True,True
2025-10-30 17:00:00+00:00,AUDCHF,-1,0.1356247476491082,2025-10,False,True,True
2025-10-31 18:00:00+00:00,GBPCHF,-1,0.18582571639636752,2025-10,False,False,
2025-10-31 20:00:00+00:00,EURGBP,1,0.266489032052763,2025-10,False,True,
2025-10-31 21:00:00+00:00,EURGBP,1,0.1568990008108998,2025-10,False,True,
2025-11-03 18:00:00+00:00,USDCHF,-1,0.15789901163903897,2025-11,False,False,False
2025-11-03 20:00:00+00:00,NZDUSD,1,0.14039662539952713,2025-11,False,False,False
2025-11-03 21:00:00+00:00,EURGBP,1,0.2423573839630293,2025-11,False,True,True
2025-11-04 18:00:00+00:00,USDCHF,-1,0.18712057817555366,2025-11,False,False,False
2025-11-04 19:00:00+00:00,USDCHF,-1,0.13477738942914524,2025-11,False,True,True
2025-11-04 20:00:00+00:00,NZDCAD,1,0.18558421509899403,2025-11,False,False,False
2025-11-05 17:00:00+00:00,USDCHF,-1,0.13803793737836562,2025-11,False,True,True
2025-11-05 18:00:00+00:00,AUDCHF,-1,0.1746230908900604,2025-11,False,True,True
2025-11-05 20:00:00+00:00,AUDUSD,1,0.19249600858227967,2025-11,False,True,True
2025-11-06 16:00:00+00:00,AUDCHF,-1,0.12423187537386643,2025-11,False,False,False
2025-11-06 18:00:00+00:00,EURAUD,-1,0.1441009600676444,2025-11,False,False,False
2025-11-06 20:00:00+00:00,AUDUSD,1,0.13519638503578302,2025-11,False,True,True
2025-11-07 17:00:00+00:00,GBPCHF,-1,0.13101815034525233,2025-11,False,False,False
2025-11-07 18:00:00+00:00,GBPCHF,-1,0.18697203724039685,2025-11,False,True,True
2025-11-07 19:00:00+00:00,GBPCHF,-1,0.13837130921741825,2025-11,False,True,True
2025-11-10 18:00:00+00:00,NZDUSD,-1,0.1998222992334583,2025-11,False,True,True
2025-11-10 19:00:00+00:00,NZDJPY,-1,0.12379838659097325,2025-11,False,False,False
2025-11-10 20:00:00+00:00,USDCAD,1,0.19564122861926314,2025-11,False,True,True
2025-11-11 18:00:00+00:00,CHFJPY,-1,0.17546820674916752,2025-11,False,True,True
2025-11-11 20:00:00+00:00,GBPCAD,1,0.21567047825534302,2025-11,False,False,False
2025-11-11 21:00:00+00:00,GBPAUD,1,0.27955243079308756,2025-11,False,True,True
2025-11-12 18:00:00+00:00,NZDUSD,-1,0.17538487478003878,2025-11,False,True,True
2025-11-12 20:00:00+00:00,AUDUSD,1,0.18765667801893726,2025-11,False,False,False
2025-11-12 21:00:00+00:00,AUDNZD,1,0.2631290662674256,2025-11,False,True,True
2025-11-13 00:00:00+00:00,CHFJPY,-1,0.15049297348691543,2025-11,False,True,True
2025-11-13 01:00:00+00:00,CHFJPY,-1,0.15300498506091254,2025-11,False,False,False
2025-11-13 02:00:00+00:00,CHFJPY,-1,0.12520377636050678,2025-11,False,False,False
2025-11-14 00:00:00+00:00,CHFJPY,-1,0.1338417409740011,2025-11,False,False,False
2025-11-14 02:00:00+00:00,CHFJPY,-1,0.13737002699262157,2025-11,False,False,False
2025-11-14 03:00:00+00:00,CHFJPY,-1,0.13171503375205573,2025-11,False,False,False
2025-11-17 18:00:00+00:00,EURAUD,-1,0.1872565142771938,2025-11,False,False,False
2025-11-17 19:00:00+00:00,USDCAD,-1,0.15003917825813373,2025-11,False,True,True
2025-11-17 20:00:00+00:00,EURNZD,1,0.20757450351449236,2025-11,False,True,True
2025-11-18 17:00:00+00:00,USDCHF,-1,0.14017972918369648,2025-11,False,True,True
2025-11-18 18:00:00+00:00,AUDNZD,-1,0.19993158162206848,2025-11,False,True,True
2025-11-18 19:00:00+00:00,GBPCHF,-1,0.16935203568707674,2025-11,False,True,True
2025-11-19 18:00:00+00:00,AUDCHF,-1,0.15601347360995227,2025-11,False,False,False
2025-11-19 19:00:00+00:00,USDJPY,-1,0.13176604769509126,2025-11,False,False,False
2025-11-19 21:00:00+00:00,NZDCHF,1,0.22868904392391476,2025-11,False,True,True
2025-11-20 18:00:00+00:00,GBPNZD,-1,0.18613554080065786,2025-11,False,False,False
2025-11-20 19:00:00+00:00,EURJPY,-1,0.12852126196182623,2025-11,False,True,True
2025-11-20 20:00:00+00:00,GBPUSD,1,0.2218668520201026,2025-11,False,True,True
2025-11-21 07:00:00+00:00,AUDJPY,1,0.14044702596079706,2025-11,False,True,True
2025-11-21 18:00:00+00:00,NZDCHF,-1,0.1740990806673584,2025-11,False,False,False
2025-11-21 21:00:00+00:00,AUDNZD,1,0.25900568655219314,2025-11,False,True,
2025-11-24 18:00:00+00:00,AUDCAD,-1,0.17983352676536474,2025-11,False,True,True
2025-11-24 20:00:00+00:00,EURGBP,1,0.19881157677557282,2025-11,False,True,True
2025-11-24 21:00:00+00:00,GBPNZD,1,0.24277790988686954,2025-11,False,True,True
2025-11-25 18:00:00+00:00,NZDCHF,-1,0.17553416705629765,2025-11,False,True,True
2025-11-25 20:00:00+00:00,AUDUSD,1,0.18558650878536442,2025-11,False,True,True
2025-11-25 21:00:00+00:00,NZDCHF,1,0.2016883216722214,2025-11,False,True,True
2025-11-26 17:00:00+00:00,USDJPY,-1,0.12726983249197538,2025-11,False,False,False
2025-11-26 18:00:00+00:00,CHFJPY,-1,0.21149828734213905,2025-11,False,True,True
2025-11-26 19:00:00+00:00,CHFJPY,-1,0.1298202648739692,2025-11,False,True,True
2025-11-27 18:00:00+00:00,CADJPY,-1,0.20180926655975756,2025-11,False,True,True
2025-11-27 19:00:00+00:00,CADJPY,-1,0.1257322913020527,2025-11,False,True,True
2025-11-27 21:00:00+00:00,AUDNZD,1,0.2597709311121854,2025-11,False,True,True
2025-11-28 18:00:00+00:00,NZDCHF,-1,0.13712420292674615,2025-11,False,False,True
2025-11-28 20:00:00+00:00,GBPCHF,1,0.21617960881441156,2025-11,False,False,
2025-11-28 21:00:00+00:00,GBPUSD,1,0.27205993073725476,2025-11,False,True,
2025-12-01 18:00:00+00:00,USDCHF,-1,0.1712649838797829,2025-12,False,False,False
2025-12-01 20:00:00+00:00,CADJPY,1,0.160158113402036,2025-12,False,True,True
2025-12-01 21:00:00+00:00,AUDCHF,1,0.26101451473739845,2025-12,False,True,True
2025-12-02 18:00:00+00:00,AUDCHF,-1,0.16902032206812218,2025-12,False,True,True
2025-12-02 20:00:00+00:00,USDJPY,1,0.1523202328911475,2025-12,False,False,False
2025-12-02 21:00:00+00:00,NZDCHF,1,0.29684785898071897,2025-12,False,True,True
2025-12-03 18:00:00+00:00,NZDCAD,-1,0.20701659467629535,2025-12,False,True,True
2025-12-03 19:00:00+00:00,AUDCAD,-1,0.16303965192763165,2025-12,False,True,True
2025-12-03 20:00:00+00:00,EURGBP,1,0.275686491890925,2025-12,False,True,True
2025-12-04 17:00:00+00:00,EURCHF,-1,0.12365984838501032,2025-12,False,False,False
2025-12-04 18:00:00+00:00,EURCHF,-1,0.2011404544337515,2025-12,False,True,True
2025-12-04 19:00:00+00:00,USDCHF,-1,0.13597676003597303,2025-12,False,False,False
2025-12-05 15:00:00+00:00,EURAUD,1,0.12549505036200903,2025-12,False,True,True
2025-12-05 17:00:00+00:00,EURCAD,1,0.177721907194078,2025-12,False,False,False
2025-12-05 18:00:00+00:00,USDCHF,-1,0.1996942865445971,2025-12,False,True,True
2025-12-08 00:00:00+00:00,USDCAD,1,0.1383604424493502,2025-12,False,False,True
2025-12-08 02:00:00+00:00,EURAUD,1,0.16810920320202083,2025-12,False,True,True
2025-12-08 08:00:00+00:00,GBPCAD,1,0.13205209489243952,2025-12,False,False,False
2025-12-09 18:00:00+00:00,AUDNZD,-1,0.16221326736478497,2025-12,False,True,True
2025-12-09 20:00:00+00:00,EURNZD,1,0.14569284803728022,2025-12,False,True,True
2025-12-09 21:00:00+00:00,GBPCAD,1,0.2729992037520953,2025-12,False,True,True
2025-12-10 20:00:00+00:00,GBPNZD,1,0.16148655052002447,2025-12,False,True,True
2025-12-10 21:00:00+00:00,AUDCHF,1,0.1983622908387519,2025-12,False,False,False
2025-12-10 23:00:00+00:00,USDCHF,1,0.10315950456943768,2025-12,True,True,True
2025-12-11 17:00:00+00:00,GBPCHF,-1,0.13509291121961148,2025-12,False,True,True
2025-12-11 18:00:00+00:00,EURGBP,-1,0.18299937373259212,2025-12,False,False,False
2025-12-11 19:00:00+00:00,NZDCHF,-1,0.1564656020091258,2025-12,False,True,True
2025-12-12 18:00:00+00:00,EURGBP,-1,0.17957176365648786,2025-12,False,True,True
2025-12-12 20:00:00+00:00,CHFJPY,1,0.16420157342952846,2025-12,False,True,
2025-12-12 21:00:00+00:00,EURGBP,1,0.29858700391989557,2025-12,False,True,
2025-12-15 18:00:00+00:00,EURAUD,-1,0.15524654495352247,2025-12,False,True,True
2025-12-15 19:00:00+00:00,GBPCHF,-1,0.12549811774624187,2025-12,False,True,True
2025-12-15 20:00:00+00:00,AUDCAD,1,0.18557848974525215,2025-12,False,True,True
2025-12-16 18:00:00+00:00,GBPCHF,-1,0.15815238381606306,2025-12,False,True,True
2025-12-16 20:00:00+00:00,EURGBP,1,0.235206384991564,2025-12,False,True,True
2025-12-16 21:00:00+00:00,NZDCHF,1,0.24708293821622562,2025-12,False,True,True
2025-12-17 18:00:00+00:00,USDJPY,-1,0.17663369615268126,2025-12,False,False,False
2025-12-17 20:00:00+00:00,EURGBP,1,0.22052662168648685,2025-12,False,True,True
2025-12-17 21:00:00+00:00,AUDCHF,1,0.24011359536071697,2025-12,False,False,True
2025-12-18 18:00:00+00:00,AUDCHF,-1,0.14178417762558854,2025-12,False,True,True
2025-12-18 20:00:00+00:00,GBPCAD,1,0.22703310528931364,2025-12,False,True,True
2025-12-18 21:00:00+00:00,EURCAD,1,0.25796585398262717,2025-12,False,True,True
2025-12-19 10:00:00+00:00,GBPJPY,-1,0.13944465273155882,2025-12,False,True,True
2025-12-19 18:00:00+00:00,AUDCHF,-1,0.18795672660894686,2025-12,False,True,True
2025-12-19 20:00:00+00:00,EURUSD,1,0.2187120362930497,2025-12,False,True,
2025-12-22 18:00:00+00:00,AUDJPY,-1,0.16322208415193412,2025-12,False,False,False
2025-12-22 21:00:00+00:00,EURGBP,1,0.26598109590715724,2025-12,False,True,True
2025-12-22 23:00:00+00:00,GBPCAD,-1,0.08273343569600328,2025-12,True,False,False
2025-12-23 18:00:00+00:00,AUDJPY,-1,0.16586996457765102,2025-12,False,False,False
2025-12-23 20:00:00+00:00,EURGBP,1,0.1621216690882511,2025-12,False,False,False
2025-12-23 21:00:00+00:00,EURGBP,1,0.24344702054002565,2025-12,False,True,True
2025-12-24 20:00:00+00:00,GBPCAD,1,0.25448607752835384,2025-12,False,True,False
2025-12-24 21:00:00+00:00,EURGBP,1,0.24423989618647768,2025-12,False,False,False
2025-12-24 22:00:00+00:00,AUDCHF,1,0.2040921752923579,2025-12,False,False,False
2025-12-25 17:00:00+00:00,GBPAUD,-1,0.13437031673649108,2025-12,False,True,
2025-12-25 18:00:00+00:00,CHFJPY,-1,0.14945956466072702,2025-12,False,False,
2025-12-25 19:00:00+00:00,EURGBP,-1,0.13733210111197497,2025-12,False,True,
2025-12-26 18:00:00+00:00,AUDCHF,-1,0.21016447451408649,2025-12,False,False,False
2025-12-26 20:00:00+00:00,EURGBP,1,0.2509720751085516,2025-12,False,True,
2025-12-26 21:00:00+00:00,EURAUD,1,0.2865393469299429,2025-12,False,True,
2025-12-29 18:00:00+00:00,GBPAUD,-1,0.14111207186089053,2025-12,False,False,False
2025-12-29 20:00:00+00:00,AUDUSD,1,0.1674159889027731,2025-12,False,True,True
2025-12-29 21:00:00+00:00,EURCHF,1,0.23846135605798657,2025-12,False,True,True
2025-12-30 18:00:00+00:00,USDCHF,-1,0.18851343422612038,2025-12,False,False,False
2025-12-30 20:00:00+00:00,EURUSD,1,0.23108439088484634,2025-12,False,True,True
2025-12-30 21:00:00+00:00,NZDCHF,1,0.25948670121999584,2025-12,False,False,True
2025-12-31 18:00:00+00:00,USDCAD,-1,0.1497253779369636,2025-12,False,True,True
2025-12-31 20:00:00+00:00,EURGBP,1,0.20305576023121497,2025-12,False,True,
2025-12-31 21:00:00+00:00,EURCAD,1,0.18382814971049855,2025-12,False,False,
2026-01-01 00:00:00+00:00,AUDCHF,1,0.22310897889983694,2026-01,False,True,
2026-01-01 02:00:00+00:00,AUDCHF,1,0.15783631418966426,2026-01,False,False,
2026-01-01 03:00:00+00:00,AUDCHF,1,0.1677046003252859,2026-01,False,False,
2026-01-02 18:00:00+00:00,CHFJPY,-1,0.16375851906090572,2026-01,False,True,True
2026-01-02 19:00:00+00:00,CHFJPY,-1,0.13195993389811472,2026-01,False,True,True
2026-01-02 20:00:00+00:00,EURGBP,1,0.23903283564446187,2026-01,False,False,
2026-01-05 18:00:00+00:00,GBPNZD,-1,0.18944927321500243,2026-01,False,False,False
2026-01-05 19:00:00+00:00,GBPJPY,-1,0.1345688199388952,2026-01,False,False,False
2026-01-05 20:00:00+00:00,EURGBP,1,0.19650149867753375,2026-01,False,False,False
2026-01-06 18:00:00+00:00,NZDCHF,-1,0.19112292505566503,2026-01,False,True,True
2026-01-06 19:00:00+00:00,GBPCAD,-1,0.13660237916727608,2026-01,False,False,False
2026-01-06 20:00:00+00:00,EURAUD,1,0.2097054018922605,2026-01,False,True,True
2026-01-07 04:00:00+00:00,AUDNZD,-1,0.1334688753956902,2026-01,False,True,True
2026-01-07 18:00:00+00:00,USDCAD,-1,0.20472434187834343,2026-01,False,False,False
2026-01-07 20:00:00+00:00,NZDUSD,1,0.16857666734192223,2026-01,False,False,False
2026-01-08 18:00:00+00:00,USDCHF,-1,0.2011740133870541,2026-01,False,True,True
2026-01-08 20:00:00+00:00,EURGBP,1,0.2481066961048809,2026-01,False,True,True
2026-01-08 21:00:00+00:00,GBPCHF,1,0.24695156421077313,2026-01,False,True,True
2026-01-09 18:00:00+00:00,AUDCHF,-1,0.19544628661795915,2026-01,False,True,True
2026-01-09 20:00:00+00:00,EURNZD,1,0.1934133900065801,2026-01,False,True,
2026-01-09 21:00:00+00:00,AUDNZD,1,0.2558554730649165,2026-01,False,True,
2026-01-12 18:00:00+00:00,USDJPY,-1,0.1904179488725562,2026-01,False,True,True
2026-01-12 19:00:00+00:00,GBPCHF,-1,0.14496573145493707,2026-01,False,True,True
2026-01-12 20:00:00+00:00,EURGBP,1,0.23946981608347073,2026-01,False,True,True
2026-01-13 18:00:00+00:00,EURNZD,-1,0.20736074767759144,2026-01,False,True,True
2026-01-13 19:00:00+00:00,USDCHF,-1,0.13965135532463974,2026-01,False,False,False
2026-01-13 20:00:00+00:00,EURCAD,1,0.22344173160686243,2026-01,False,True,True
2026-01-14 18:00:00+00:00,NZDUSD,-1,0.15283105592003088,2026-01,False,False,False
2026-01-14 20:00:00+00:00,GBPAUD,1,0.18038173970985738,2026-01,False,True,True
2026-01-14 21:00:00+00:00,EURGBP,1,0.2583133180733199,2026-01,False,True,False
2026-01-15 18:00:00+00:00,AUDNZD,-1,0.17756873725797834,2026-01,False,True,True
2026-01-15 20:00:00+00:00,NZDCHF,1,0.22097875831403224,2026-01,False,True,True
2026-01-15 21:00:00+00:00,NZDCHF,1,0.27178388085118044,2026-01,False,True,True
2026-01-16 18:00:00+00:00,GBPCHF,-1,0.20148859034384597,2026-01,False,True,True
2026-01-16 19:00:00+00:00,GBPCHF,-1,0.1454015418123235,2026-01,False,True,True
2026-01-16 21:00:00+00:00,NZDCAD,1,0.24716715515454335,2026-01,False,True,
2026-01-19 17:00:00+00:00,NZDUSD,-1,0.12371027100559867,2026-01,False,True,True
2026-01-19 18:00:00+00:00,AUDCHF,-1,0.1775609898009411,2026-01,False,True,True
2026-01-19 19:00:00+00:00,AUDJPY,-1,0.12701711081294115,2026-01,False,True,True
2026-01-20 18:00:00+00:00,CHFJPY,-1,0.15565734241586904,2026-01,False,True,True
2026-01-20 19:00:00+00:00,CHFJPY,-1,0.13270066337910597,2026-01,False,True,True
2026-01-20 21:00:00+00:00,NZDCHF,1,0.21890510118787176,2026-01,False,False,False
2026-01-21 06:00:00+00:00,GBPNZD,1,0.1247980520317088,2026-01,False,False,False
2026-01-21 18:00:00+00:00,USDJPY,-1,0.1803432265655847,2026-01,False,False,False
2026-01-21 19:00:00+00:00,AUDCAD,-1,0.210155329264818,2026-01,False,True,True
2026-01-22 00:00:00+00:00,AUDCHF,-1,0.18711271222704617,2026-01,False,False,False
2026-01-22 01:00:00+00:00,AUDUSD,-1,0.19717792645945798,2026-01,False,False,False
2026-01-22 02:00:00+00:00,AUDJPY,-1,0.2013460675590909,2026-01,False,False,False
2026-01-23 04:00:00+00:00,AUDUSD,-1,0.14834281736642757,2026-01,False,True,True
2026-01-23 05:00:00+00:00,AUDUSD,-1,0.1596506924287877,2026-01,False,True,True
2026-01-23 06:00:00+00:00,AUDUSD,-1,0.14591503306885517,2026-01,False,True,True
2026-01-26 00:00:00+00:00,AUDUSD,-1,0.18136573310804244,2026-01,False,True,True
2026-01-26 01:00:00+00:00,AUDUSD,-1,0.14764644356182355,2026-01,False,True,True
2026-01-26 10:00:00+00:00,NZDJPY,1,0.14472522383576636,2026-01,False,True,True
2026-01-27 12:00:00+00:00,AUDUSD,-1,0.13528344760828842,2026-01,False,False,False
2026-01-27 18:00:00+00:00,NZDUSD,-1,0.1373863095913902,2026-01,False,False,False
2026-01-27 20:00:00+00:00,USDCAD,1,0.1794915523339332,2026-01,False,True,True
2026-01-28 20:00:00+00:00,EURAUD,1,0.2573059660767708,2026-01,False,True,True
2026-01-28 21:00:00+00:00,GBPNZD,1,0.24191070653739655,2026-01,False,True,True
2026-01-28 22:00:00+00:00,GBPAUD,1,0.15268940871588177,2026-01,False,True,True
2026-01-29 03:00:00+00:00,AUDUSD,-1,0.1590504534004542,2026-01,False,False,False
2026-01-29 04:00:00+00:00,AUDUSD,-1,0.2027111440497551,2026-01,False,True,True
2026-01-29 05:00:00+00:00,AUDUSD,-1,0.14703799714679716,2026-01,False,True,True
2026-01-30 13:00:00+00:00,AUDNZD,1,0.09534149919180768,2026-01,True,True,True
2026-01-30 14:00:00+00:00,USDJPY,-1,0.08606433441432237,2026-01,True,False,True
2026-01-30 15:00:00+00:00,EURUSD,1,0.10677481864366434,2026-01,True,False,False
2026-02-02 19:00:00+00:00,GBPJPY,-1,0.22226815069017308,2026-02,False,True,True
2026-02-02 20:00:00+00:00,EURGBP,1,0.22107675768316992,2026-02,False,True,True
2026-02-02 21:00:00+00:00,EURGBP,1,0.2641355950695524,2026-02,False,True,True
2026-02-03 03:00:00+00:00,NZDCHF,-1,0.18663352712058884,2026-02,False,False,False
2026-02-03 04:00:00+00:00,NZDCAD,-1,0.20488267543222471,2026-02,False,False,False
2026-02-03 05:00:00+00:00,NZDCAD,-1,0.2036935963364332,2026-02,False,False,False
2026-02-04 10:00:00+00:00,USDJPY,-1,0.1321437112274904,2026-02,False,True,True
2026-02-04 11:00:00+00:00,USDJPY,-1,0.14420078927057806,2026-02,False,True,True
2026-02-04 18:00:00+00:00,USDJPY,-1,0.17530213480904194,2026-02,False,False,False
2026-02-05 18:00:00+00:00,USDJPY,-1,0.16846228095650684,2026-02,False,False,False
2026-02-05 19:00:00+00:00,USDJPY,-1,0.13253282472389716,2026-02,False,False,False
2026-02-05 20:00:00+00:00,EURUSD,1,0.2006575581138188,2026-02,False,False,False
2026-02-06 00:00:00+00:00,GBPUSD,1,0.1347555341791129,2026-02,False,True,True
2026-02-06 17:00:00+00:00,NZDUSD,-1,0.14308134289576457,2026-02,False,True,True
2026-02-06 18:00:00+00:00,USDJPY,-1,0.17257035323878356,2026-02,False,False,False
2026-02-09 18:00:00+00:00,AUDJPY,-1,0.20418665402480551,2026-02,False,True,True
2026-02-09 19:00:00+00:00,NZDCAD,-1,0.1338935167783954,2026-02,False,True,True
2026-02-09 20:00:00+00:00,EURCAD,1,0.19607540495126174,2026-02,False,False,False
2026-02-10 18:00:00+00:00,USDCHF,-1,0.2267577820042453,2026-02,False,True,True
2026-02-10 20:00:00+00:00,AUDUSD,1,0.19866817198761066,2026-02,False,True,True
2026-02-10 21:00:00+00:00,NZDCAD,1,0.18360983626172334,2026-02,False,True,True
