t,month,win,conf
2025-06-02 00:00:00+00:00,2025-06,False,0.1312041686260661
2025-06-02 05:00:00+00:00,2025-06,True,0.2527517901327832
2025-06-02 10:00:00+00:00,2025-06,True,0.1923136365731013
2025-06-02 15:00:00+00:00,2025-06,True,0.10423068108392614
2025-06-02 20:00:00+00:00,2025-06,False,0.03795260212573659
2025-06-03 00:00:00+00:00,2025-06,False,0.09973959134509269
2025-06-03 05:00:00+00:00,2025-06,True,0.07068499349833174
2025-06-03 10:00:00+00:00,2025-06,False,0.15607555083049773
2025-06-03 15:00:00+00:00,2025-06,True,0.12732910424081245
2025-06-03 20:00:00+00:00,2025-06,False,0.13041759675362974
2025-06-04 00:00:00+00:00,2025-06,True,0.13365217048376055
2025-06-04 05:00:00+00:00,2025-06,True,0.2062572487078051
2025-06-04 10:00:00+00:00,2025-06,False,0.23973245501352292
2025-06-04 15:00:00+00:00,2025-06,True,0.1654340168450763
2025-06-04 20:00:00+00:00,2025-06,True,0.18731805450733818
2025-06-05 00:00:00+00:00,2025-06,True,0.25971955672600733
2025-06-05 05:00:00+00:00,2025-06,True,0.11147275244943655
2025-06-05 10:00:00+00:00,2025-06,False,0.15601125442277664
2025-06-05 15:00:00+00:00,2025-06,True,0.07595979118738722
2025-06-05 20:00:00+00:00,2025-06,True,0.23971525151461848
2025-06-06 00:00:00+00:00,2025-06,True,0.10075271757152937
2025-06-06 05:00:00+00:00,2025-06,True,0.11762973111437253
2025-06-06 10:00:00+00:00,2025-06,False,0.1500655346295452
2025-06-06 15:00:00+00:00,2025-06,False,0.1600183048548307
2025-06-06 20:00:00+00:00,2025-06,True,0.0828579400028911
2025-06-09 00:00:00+00:00,2025-06,True,0.11648367531867643
2025-06-09 05:00:00+00:00,2025-06,False,0.1750782920401721
2025-06-09 10:00:00+00:00,2025-06,True,0.15257243658413666
2025-06-09 15:00:00+00:00,2025-06,True,0.09166059089734951
2025-06-09 20:00:00+00:00,2025-06,False,0.13442688511717443
2025-06-10 00:00:00+00:00,2025-06,False,0.14024822693164973
2025-06-10 05:00:00+00:00,2025-06,False,0.08872419457537906
2025-06-10 10:00:00+00:00,2025-06,True,0.13262933551569545
2025-06-10 15:00:00+00:00,2025-06,True,0.1350474168809771
2025-06-10 20:00:00+00:00,2025-06,True,0.1377008865284337
2025-06-11 00:00:00+00:00,2025-06,True,0.11189162402009312
2025-06-11 05:00:00+00:00,2025-06,False,0.04610376615318518
2025-06-11 10:00:00+00:00,2025-06,True,0.10972410060862542
2025-06-11 15:00:00+00:00,2025-06,True,0.0889849927490487
2025-06-11 20:00:00+00:00,2025-06,False,0.07872260309512796
2025-06-12 00:00:00+00:00,2025-06,True,0.15829923806401514
2025-06-12 05:00:00+00:00,2025-06,False,0.14480315223525975
2025-06-12 10:00:00+00:00,2025-06,True,0.1116592784374485
2025-06-12 15:00:00+00:00,2025-06,True,0.155784294127093
2025-06-12 20:00:00+00:00,2025-06,False,0.12052157410184572
2025-06-13 00:00:00+00:00,2025-06,True,0.18001128463506522
2025-06-13 05:00:00+00:00,2025-06,False,0.1473678858645907
2025-06-13 10:00:00+00:00,2025-06,True,0.15076354531563507
2025-06-13 15:00:00+00:00,2025-06,True,0.2281281869397841
2025-06-13 20:00:00+00:00,2025-06,False,0.10543328641260119
2025-06-16 00:00:00+00:00,2025-06,False,0.12102168678239156
2025-06-16 05:00:00+00:00,2025-06,True,0.09298056199005833
2025-06-16 10:00:00+00:00,2025-06,True,0.10964330006602607
2025-06-16 15:00:00+00:00,2025-06,True,0.13906637519820841
2025-06-16 20:00:00+00:00,2025-06,True,0.1442450269171041
2025-06-17 00:00:00+00:00,2025-06,True,0.09600168841619039
2025-06-17 05:00:00+00:00,2025-06,False,0.13393410666247074
2025-06-17 10:00:00+00:00,2025-06,True,0.14712718560619353
2025-06-17 15:00:00+00:00,2025-06,False,0.31894355253615136
2025-06-17 20:00:00+00:00,2025-06,True,0.29672280978540566
2025-06-18 00:00:00+00:00,2025-06,True,0.20871899265809635
2025-06-18 05:00:00+00:00,2025-06,True,0.18081479008027657
2025-06-18 10:00:00+00:00,2025-06,False,0.17613232460821115
2025-06-18 15:00:00+00:00,2025-06,True,0.09158670857252843
2025-06-18 20:00:00+00:00,2025-06,True,0.16625343692559424
2025-06-19 00:00:00+00:00,2025-06,True,0.11968935558351479
2025-06-19 05:00:00+00:00,2025-06,False,0.2828670005024225
2025-06-19 10:00:00+00:00,2025-06,True,0.14826194060256687
2025-06-19 15:00:00+00:00,2025-06,True,0.06680560558398685
2025-06-19 20:00:00+00:00,2025-06,True,0.17063084860179917
2025-06-20 00:00:00+00:00,2025-06,False,0.06833780235828074
2025-06-20 05:00:00+00:00,2025-06,True,0.125736339288742
2025-06-20 10:00:00+00:00,2025-06,True,0.09622943770634079
2025-06-20 15:00:00+00:00,2025-06,True,0.25527165855724154
2025-06-20 20:00:00+00:00,2025-06,True,0.10965751427465831
2025-06-23 00:00:00+00:00,2025-06,True,0.1872329964477749
2025-06-23 05:00:00+00:00,2025-06,False,0.3197130687531067
2025-06-23 10:00:00+00:00,2025-06,True,0.1033387675658266
2025-06-23 15:00:00+00:00,2025-06,True,0.33484859854234683
2025-06-23 20:00:00+00:00,2025-06,False,0.19558031826344574
2025-06-24 00:00:00+00:00,2025-06,False,0.2188420711113409
2025-06-24 05:00:00+00:00,2025-06,False,0.16898889558758945
2025-06-24 10:00:00+00:00,2025-06,False,0.25754844599658644
2025-06-24 15:00:00+00:00,2025-06,True,0.13826375453747908
2025-06-24 20:00:00+00:00,2025-06,True,0.16162219292192792
2025-06-25 00:00:00+00:00,2025-06,True,0.15802768881255902
2025-06-25 05:00:00+00:00,2025-06,True,0.12693336939566224
2025-06-25 10:00:00+00:00,2025-06,True,0.2107407451257587
2025-06-25 15:00:00+00:00,2025-06,False,0.2002721699195954
2025-06-25 20:00:00+00:00,2025-06,True,0.17301433764576463
2025-06-26 00:00:00+00:00,2025-06,False,0.2641482294779069
2025-06-26 05:00:00+00:00,2025-06,True,0.14339285155763942
2025-06-26 10:00:00+00:00,2025-06,True,0.1088413335454616
2025-06-26 15:00:00+00:00,2025-06,False,0.17668261537846153
2025-06-26 20:00:00+00:00,2025-06,False,0.1306375762167698
2025-06-27 00:00:00+00:00,2025-06,True,0.1190213968354476
2025-06-27 05:00:00+00:00,2025-06,True,0.13337264507339697
2025-06-27 10:00:00+00:00,2025-06,True,0.08854056715073844
2025-06-27 15:00:00+00:00,2025-06,True,0.11268484111573696
2025-06-27 20:00:00+00:00,2025-06,False,0.14376137619608637
2025-06-30 00:00:00+00:00,2025-06,False,0.13099709284695293
2025-06-30 05:00:00+00:00,2025-06,True,0.21981559401197093
2025-06-30 10:00:00+00:00,2025-06,True,0.07407465438724292
2025-06-30 15:00:00+00:00,2025-06,True,0.2171976374477148
2025-06-30 20:00:00+00:00,2025-06,True,0.1989778601274389
2025-07-01 00:00:00+00:00,2025-07,True,0.16978089893741477
2025-07-01 05:00:00+00:00,2025-07,True,0.10668339465891208
2025-07-01 10:00:00+00:00,2025-07,False,0.12105420832169006
2025-07-01 15:00:00+00:00,2025-07,True,0.07515623907100077
2025-07-01 20:00:00+00:00,2025-07,True,0.03891669375789697
2025-07-02 00:00:00+00:00,2025-07,True,0.0194850659318917
2025-07-02 05:00:00+00:00,2025-07,False,0.04824104894220227
2025-07-02 10:00:00+00:00,2025-07,False,0.07821026406776477
2025-07-02 15:00:00+00:00,2025-07,False,0.05553042322902402
2025-07-02 20:00:00+00:00,2025-07,True,0.03364200081382995
2025-07-03 00:00:00+00:00,2025-07,True,0.056835589558902
2025-07-03 05:00:00+00:00,2025-07,True,0.07142516597661608
2025-07-03 10:00:00+00:00,2025-07,True,0.029730103011477327
2025-07-03 15:00:00+00:00,2025-07,True,0.10552671903312849
2025-07-03 20:00:00+00:00,2025-07,True,0.023954839560265118
2025-07-04 00:00:00+00:00,2025-07,True,0.0511046871107928
2025-07-04 05:00:00+00:00,2025-07,True,0.04482246672285506
2025-07-04 10:00:00+00:00,2025-07,False,0.032150456975743924
2025-07-04 15:00:00+00:00,2025-07,False,0.041097698854498876
2025-07-04 20:00:00+00:00,2025-07,False,0.03555149361810278
2025-07-07 00:00:00+00:00,2025-07,False,0.10272168505352641
2025-07-07 05:00:00+00:00,2025-07,False,0.221599757137374
2025-07-07 10:00:00+00:00,2025-07,True,0.13754481491461634
2025-07-07 15:00:00+00:00,2025-07,False,0.11175240253376578
2025-07-07 20:00:00+00:00,2025-07,True,0.09400576455493748
2025-07-08 00:00:00+00:00,2025-07,True,0.06870501065272011
2025-07-08 05:00:00+00:00,2025-07,True,0.10003144516942108
2025-07-08 10:00:00+00:00,2025-07,False,0.0794121678027806
2025-07-08 15:00:00+00:00,2025-07,True,0.06041647676063644
2025-07-08 20:00:00+00:00,2025-07,True,0.04310093051794389
2025-07-09 00:00:00+00:00,2025-07,False,0.04627918608667919
2025-07-09 05:00:00+00:00,2025-07,True,0.05128646501900708
2025-07-09 10:00:00+00:00,2025-07,True,0.06718065539728568
2025-07-09 15:00:00+00:00,2025-07,True,0.056816881254416696
2025-07-09 20:00:00+00:00,2025-07,False,0.07857283192477904
2025-07-10 00:00:00+00:00,2025-07,True,0.0741416608917792
2025-07-10 05:00:00+00:00,2025-07,False,0.0908993526936081
2025-07-10 10:00:00+00:00,2025-07,True,0.10056919415361759
2025-07-10 15:00:00+00:00,2025-07,False,0.04167540970035588
2025-07-10 20:00:00+00:00,2025-07,False,0.08865095944311152
2025-07-11 00:00:00+00:00,2025-07,True,0.11280315921985806
2025-07-11 05:00:00+00:00,2025-07,True,0.034863357867695344
2025-07-11 10:00:00+00:00,2025-07,False,0.058673637861571315
2025-07-11 15:00:00+00:00,2025-07,False,0.055893899367291555
2025-07-11 20:00:00+00:00,2025-07,True,0.08715000386700145
2025-07-14 00:00:00+00:00,2025-07,True,0.06700435799450288
2025-07-14 05:00:00+00:00,2025-07,True,0.05589302338614488
2025-07-14 10:00:00+00:00,2025-07,False,0.03598239176708384
2025-07-14 15:00:00+00:00,2025-07,False,0.206214807423294
2025-07-14 20:00:00+00:00,2025-07,True,0.04034739327759285
2025-07-15 00:00:00+00:00,2025-07,True,0.05256151403779885
2025-07-15 05:00:00+00:00,2025-07,False,0.0636426978121819
2025-07-15 10:00:00+00:00,2025-07,False,0.044010163225943755
2025-07-15 15:00:00+00:00,2025-07,False,0.16784845769073142
2025-07-15 20:00:00+00:00,2025-07,True,0.09118166899529656
2025-07-16 00:00:00+00:00,2025-07,False,0.14209480085233867
2025-07-16 05:00:00+00:00,2025-07,False,0.10105094024609962
2025-07-16 10:00:00+00:00,2025-07,True,0.059305589988655316
2025-07-16 15:00:00+00:00,2025-07,True,0.06085283056187102
2025-07-16 20:00:00+00:00,2025-07,True,0.07107006271191357
2025-07-17 00:00:00+00:00,2025-07,False,0.050802423029322585
2025-07-17 05:00:00+00:00,2025-07,True,0.05053938054810081
2025-07-17 10:00:00+00:00,2025-07,False,0.1809020767424272
2025-07-17 15:00:00+00:00,2025-07,True,0.0515834371932804
2025-07-17 20:00:00+00:00,2025-07,True,0.040695215580990984
2025-07-18 00:00:00+00:00,2025-07,False,0.03580255762534901
2025-07-18 05:00:00+00:00,2025-07,True,0.04372392688911364
2025-07-18 10:00:00+00:00,2025-07,False,0.07979020749474314
2025-07-18 15:00:00+00:00,2025-07,True,0.09805922578367748
2025-07-18 20:00:00+00:00,2025-07,False,0.03386979128139267
2025-07-21 00:00:00+00:00,2025-07,True,0.09471196896414735
2025-07-21 05:00:00+00:00,2025-07,False,0.059538071383364144
2025-07-21 10:00:00+00:00,2025-07,False,0.06520288962565435
2025-07-21 15:00:00+00:00,2025-07,True,0.09357920443536938
2025-07-21 20:00:00+00:00,2025-07,True,0.05344910876268405
2025-07-22 00:00:00+00:00,2025-07,False,0.06516860052521645
2025-07-22 05:00:00+00:00,2025-07,False,0.10846223124312016
2025-07-22 10:00:00+00:00,2025-07,True,0.059206076892299175
2025-07-22 15:00:00+00:00,2025-07,True,0.15509702484855814
2025-07-22 20:00:00+00:00,2025-07,True,0.07676013156968065
2025-07-23 00:00:00+00:00,2025-07,True,0.09186905634901688
2025-07-23 05:00:00+00:00,2025-07,False,0.10454949873024638
2025-07-23 10:00:00+00:00,2025-07,False,0.1088777785979047
2025-07-23 15:00:00+00:00,2025-07,False,0.05536548971030214
2025-07-23 20:00:00+00:00,2025-07,False,0.1270803869733172
2025-07-24 00:00:00+00:00,2025-07,False,0.11889423702822105
2025-07-24 05:00:00+00:00,2025-07,True,0.11721978888459594
2025-07-24 10:00:00+00:00,2025-07,True,0.0864512872224753
2025-07-24 15:00:00+00:00,2025-07,False,0.08724720682772918
2025-07-24 20:00:00+00:00,2025-07,False,0.04532465639278449
2025-07-25 00:00:00+00:00,2025-07,True,0.0870999301583823
2025-07-25 05:00:00+00:00,2025-07,False,0.05527863945437683
2025-07-25 10:00:00+00:00,2025-07,False,0.16944425246788186
2025-07-25 15:00:00+00:00,2025-07,True,0.10742433180110372
2025-07-25 20:00:00+00:00,2025-07,True,0.051026022095699286
2025-07-28 00:00:00+00:00,2025-07,False,0.04165611363339339
2025-07-28 05:00:00+00:00,2025-07,False,0.0821039651052925
2025-07-28 10:00:00+00:00,2025-07,False,0.20909262765874115
2025-07-28 15:00:00+00:00,2025-07,False,0.12814620965036938
2025-07-28 20:00:00+00:00,2025-07,True,0.12815259308743676
2025-07-29 00:00:00+00:00,2025-07,False,0.15115156181829947
2025-07-29 05:00:00+00:00,2025-07,False,0.15466816827094987
2025-07-29 10:00:00+00:00,2025-07,False,0.08179675833934719
2025-07-29 15:00:00+00:00,2025-07,True,0.07842180680981642
2025-07-29 20:00:00+00:00,2025-07,False,0.054533594776426275
2025-07-30 00:00:00+00:00,2025-07,False,0.09427450204075805
2025-07-30 05:00:00+00:00,2025-07,True,0.10309094098368088
2025-07-30 10:00:00+00:00,2025-07,False,0.07629755118608494
2025-07-30 15:00:00+00:00,2025-07,False,0.08849685954496789
2025-07-30 20:00:00+00:00,2025-07,True,0.1591133911500041
2025-07-31 00:00:00+00:00,2025-07,True,0.11338401644286522
2025-07-31 05:00:00+00:00,2025-07,True,0.23354422901115346
2025-07-31 10:00:00+00:00,2025-07,False,0.1462351275020971
2025-07-31 15:00:00+00:00,2025-07,False,0.07300879575259911
2025-07-31 20:00:00+00:00,2025-07,False,0.12148981768384892
2025-08-01 00:00:00+00:00,2025-08,True,0.09696674882706258
2025-08-01 05:00:00+00:00,2025-08,False,0.055609300502479475
2025-08-01 10:00:00+00:00,2025-08,True,0.06903701440257748
2025-08-01 15:00:00+00:00,2025-08,False,0.1546599810209165
2025-08-01 20:00:00+00:00,2025-08,True,0.049357620320622686
2025-08-04 00:00:00+00:00,2025-08,True,0.06561473553618125
2025-08-04 05:00:00+00:00,2025-08,True,0.11216525297568425
2025-08-04 10:00:00+00:00,2025-08,False,0.05478386151318648
2025-08-04 15:00:00+00:00,2025-08,False,0.040658287014969874
2025-08-04 20:00:00+00:00,2025-08,True,0.03118219830990898
2025-08-05 00:00:00+00:00,2025-08,False,0.08401874656435382
2025-08-05 05:00:00+00:00,2025-08,True,0.07025535659255844
2025-08-05 10:00:00+00:00,2025-08,True,0.06371784568090977
2025-08-05 15:00:00+00:00,2025-08,True,0.028093073495945364
2025-08-05 20:00:00+00:00,2025-08,True,0.07266055835178653
2025-08-06 00:00:00+00:00,2025-08,True,0.047945179499339574
2025-08-06 05:00:00+00:00,2025-08,False,0.09329652504541697
2025-08-06 10:00:00+00:00,2025-08,True,0.08910567514536377
2025-08-06 15:00:00+00:00,2025-08,True,0.04198539529972195
2025-08-06 20:00:00+00:00,2025-08,False,0.0795999888263984
2025-08-07 00:00:00+00:00,2025-08,False,0.08233984931638472
2025-08-07 05:00:00+00:00,2025-08,True,0.07071862871858392
2025-08-07 10:00:00+00:00,2025-08,True,0.02702316111382841
2025-08-07 15:00:00+00:00,2025-08,False,0.02814131637696693
2025-08-07 20:00:00+00:00,2025-08,True,0.028843903481407418
2025-08-08 00:00:00+00:00,2025-08,True,0.05183729686138461
2025-08-08 05:00:00+00:00,2025-08,True,0.030023363530633174
2025-08-08 10:00:00+00:00,2025-08,True,0.031658689176714216
2025-08-08 15:00:00+00:00,2025-08,True,0.03954073812123726
2025-08-08 20:00:00+00:00,2025-08,False,0.06074489425227503
2025-08-11 00:00:00+00:00,2025-08,True,0.06668037672614535
2025-08-11 05:00:00+00:00,2025-08,False,0.0361311816358546
2025-08-11 10:00:00+00:00,2025-08,True,0.04785652114832495
2025-08-11 15:00:00+00:00,2025-08,True,0.07824956463304589
2025-08-11 20:00:00+00:00,2025-08,False,0.03672387779950903
2025-08-12 00:00:00+00:00,2025-08,False,0.02368752022067655
2025-08-12 05:00:00+00:00,2025-08,True,0.04626838552822732
2025-08-12 10:00:00+00:00,2025-08,False,0.05282470315915633
2025-08-12 15:00:00+00:00,2025-08,False,0.1256271393042071
2025-08-12 20:00:00+00:00,2025-08,True,0.0637685274434997
2025-08-13 00:00:00+00:00,2025-08,False,0.048646105133420436
2025-08-13 05:00:00+00:00,2025-08,True,0.042815137134850634
2025-08-13 10:00:00+00:00,2025-08,True,0.0996039834781196
2025-08-13 15:00:00+00:00,2025-08,True,0.07711190891081965
2025-08-13 20:00:00+00:00,2025-08,False,0.0799169008016698
2025-08-14 00:00:00+00:00,2025-08,False,0.0871298623985945
2025-08-14 05:00:00+00:00,2025-08,True,0.14790100468671707
2025-08-14 10:00:00+00:00,2025-08,False,0.0527642101974391
2025-08-14 15:00:00+00:00,2025-08,False,0.06917700815585293
2025-08-14 20:00:00+00:00,2025-08,True,0.10168531162499928
2025-08-15 00:00:00+00:00,2025-08,True,0.11522314644310339
2025-08-15 05:00:00+00:00,2025-08,False,0.026403902221964537
2025-08-15 10:00:00+00:00,2025-08,True,0.04234702239033061
2025-08-15 15:00:00+00:00,2025-08,True,0.0590855939675472
2025-08-15 20:00:00+00:00,2025-08,False,0.04687229550873395
2025-08-18 00:00:00+00:00,2025-08,True,0.0700713564363794
2025-08-18 05:00:00+00:00,2025-08,True,0.04400900096209148
2025-08-18 10:00:00+00:00,2025-08,False,0.05177569579120389
2025-08-18 15:00:00+00:00,2025-08,False,0.045008852695845536
2025-08-18 20:00:00+00:00,2025-08,True,0.0337075831752911
2025-08-19 00:00:00+00:00,2025-08,True,0.05659488791275713
2025-08-19 05:00:00+00:00,2025-08,True,0.07083258913204038
2025-08-19 10:00:00+00:00,2025-08,False,0.045737937119465055
2025-08-19 15:00:00+00:00,2025-08,False,0.10435004325156971
2025-08-19 20:00:00+00:00,2025-08,True,0.0714984484935357
2025-08-20 00:00:00+00:00,2025-08,False,0.11766496611132737
2025-08-20 05:00:00+00:00,2025-08,False,0.08851451296964125
2025-08-20 10:00:00+00:00,2025-08,False,0.1331435229458111
2025-08-20 15:00:00+00:00,2025-08,True,0.04362349751630967
2025-08-20 20:00:00+00:00,2025-08,True,0.11852015570869256
2025-08-21 00:00:00+00:00,2025-08,True,0.05008662645124662
2025-08-21 05:00:00+00:00,2025-08,True,0.04799731458980072
2025-08-21 10:00:00+00:00,2025-08,True,0.03663255873812726
2025-08-21 15:00:00+00:00,2025-08,False,0.054928831994452254
2025-08-21 20:00:00+00:00,2025-08,False,0.03962895277573791
2025-08-22 00:00:00+00:00,2025-08,False,0.07664400732568832
2025-08-22 05:00:00+00:00,2025-08,True,0.04975202628546205
2025-08-22 10:00:00+00:00,2025-08,True,0.06491058755813361
2025-08-22 15:00:00+00:00,2025-08,True,0.10561671689938579
2025-08-22 20:00:00+00:00,2025-08,True,0.09666207644073
2025-08-25 00:00:00+00:00,2025-08,True,0.05818461183482343
2025-08-25 05:00:00+00:00,2025-08,False,0.10837761965447013
2025-08-25 10:00:00+00:00,2025-08,True,0.02612344154356172
2025-08-25 15:00:00+00:00,2025-08,False,0.04737991158828492
2025-08-25 20:00:00+00:00,2025-08,False,0.11798361738686503
2025-08-26 00:00:00+00:00,2025-08,False,0.06549698379110758
2025-08-26 05:00:00+00:00,2025-08,False,0.04727465653257068
2025-08-26 10:00:00+00:00,2025-08,True,0.03024254737754173
2025-08-26 15:00:00+00:00,2025-08,False,0.03326079569053697
2025-08-26 20:00:00+00:00,2025-08,True,0.037170969272638854
2025-08-27 00:00:00+00:00,2025-08,True,0.021161761388235778
2025-08-27 05:00:00+00:00,2025-08,True,0.034463340946220944
2025-08-27 10:00:00+00:00,2025-08,True,0.08799450267266529
2025-08-27 15:00:00+00:00,2025-08,True,0.10105300696648545
2025-08-27 20:00:00+00:00,2025-08,False,0.05107008634768667
2025-08-28 00:00:00+00:00,2025-08,False,0.030383275139881094
2025-08-28 05:00:00+00:00,2025-08,True,0.04902638566215434
2025-08-28 10:00:00+00:00,2025-08,True,0.0546179091560316
2025-08-28 15:00:00+00:00,2025-08,False,0.047174932095431
2025-08-28 20:00:00+00:00,2025-08,True,0.033025977835834164
2025-08-29 00:00:00+00:00,2025-08,False,0.07005154484889625
2025-08-29 05:00:00+00:00,2025-08,False,0.022553593699591035
2025-08-29 10:00:00+00:00,2025-08,True,0.04477889142129021
2025-08-29 15:00:00+00:00,2025-08,True,0.07615622719302839
2025-08-29 20:00:00+00:00,2025-08,True,0.039753361866823655
2025-09-01 00:00:00+00:00,2025-09,True,0.035554966806467414
2025-09-01 05:00:00+00:00,2025-09,True,0.060624891359623456
2025-09-01 10:00:00+00:00,2025-09,True,0.06578329704846253
2025-09-01 15:00:00+00:00,2025-09,True,0.03254149873923906
2025-09-01 20:00:00+00:00,2025-09,False,0.03283592933870416
2025-09-02 00:00:00+00:00,2025-09,True,0.03645204699098736
2025-09-02 05:00:00+00:00,2025-09,True,0.1307785683084941
2025-09-02 10:00:00+00:00,2025-09,False,0.11204200771230088
2025-09-02 15:00:00+00:00,2025-09,False,0.09009440865187379
2025-09-02 20:00:00+00:00,2025-09,False,0.06757984397027073
2025-09-03 00:00:00+00:00,2025-09,False,0.060746552588826
2025-09-03 05:00:00+00:00,2025-09,True,0.11987054533072561
